maximum_reliable_period_s,density_per_s
5853.626813406704,7.42599654829683e-08
5857.728864432216,7.568990777164061e-08
5861.830915457729,7.725821040402194e-08
5865.932966483242,7.896687550262868e-08
5870.035017508755,8.081806913440273e-08
5874.137068534267,8.281412239047034e-08
5878.23911955978,8.495753251992901e-08
5882.341170585293,8.725096411645817e-08
5886.443221610806,8.969725035645144e-08
5890.545272636318,9.229939428723967e-08
5894.647323661831,9.506057016387032e-08
5898.749374687344,9.798412483278334e-08
5902.851425712857,1.0107357916062538e-07
5906.953476738369,1.0433262950631208e-07
5911.055527763882,1.0776514923434922e-07
5915.157578789395,1.113751902672906e-07
5919.259629814908,1.1516698467511919e-07
